ProductName,Name,Rating,Comment
Glad2Glow Brightening Micellar Water,F***t,2,"barang nya bagus tapi pas sampe malah rusak udah bocor air nya gara"" tutup nya pecah Daya tutup: gampang pecah"
Glad2Glow Brightening Micellar Water,Z***f,2,min ini gimana paket baru Dateng tapi tutupnya patah! padahal aku suka banget sama micellar water glod2glow
Glad2Glow Brightening Micellar Water,A***m,2,"Tutup nya knp pecah yaa trus klu mau mencet nya gmn dong,pas buka sya lupa vidio pas di buka tutup sudah hancur plastik blm saya buka"
Glad2Glow Brightening Micellar Water,G***a,2,"Daya tutup: Pesanan sdh smpai tp sblm sy unboxing pkt tsb sdh basah, ternyata stlh tak buka Klik di tutupnya dlm keadaan patah sehingga produk tumpahh di perjalanan 😭😭😭"
Glad2Glow Brightening Micellar Water,I***w,2,sedih banget pas buka paketnya udah bocor dan tinggal setengah lagi😫
Glad2Glow Brightening Micellar Water,U***x,2,"baru dibuka tutupnya udah pecah, kan jd gbs dibwa kmn²"
Glad2Glow Brightening Micellar Water,M***i,2,Tutupnya pecah 😭😭 inimah ga bisa ditutup terbelah 2
Glad2Glow Brightening Micellar Water,S***e,2,"Warna: Lucu Daya tutup: Pas sampe tutup nya rusak Manfaat produk: Bisa banget buat yg kulit kusam dan pengen kulit cerah,karna ad kandungan brightening ny"
Glad2Glow Brightening Micellar Water,K***k,2,Tidak pakai kotak + bubble wrabnya tidak tebal jadi barangnya pecah
Glad2Glow Brightening Micellar Water,T***a,2,"sayang bgtt tutupnyaa rusakk, pecah gituu, bubble wrap bagian di tutupnya kurangg, ntah kebanting apa gmn di perjalanan, tutupnya jdi pecah gini😭😭"
Glad2Glow Brightening Micellar Water,X***f,2,Daya tutup: Tutup kurang rapat saat dibuka paketnya basah rembes .
Glad2Glow Brightening Micellar Water,E***b,2,"Daya tutup: pas barang dibuka tutupnya pecah, mungkin kebanting2."
Glad2Glow Brightening Micellar Water,Q***d,2,Daya tutup: Tutup nya copot baru dtg.. kemasannya buruk. Baru pertama coba produk nya udh buat kecewa
Glad2Glow Brightening Micellar Water,U***y,2,"LAIN KALI PACKAGINGNYA YANG BAGUSSS DONGG, MASAA BARU SAMPAI UDAH PECAHHH UNTUNG GA BOCOR, INI JUST REMINDER AJA BUAT SELLER NYAAA Warna: ya Daya tutup: buruk Manfaat produk: ."
Glad2Glow Brightening Micellar Water,X***j,2,Saya tidak bermasalah dengan tokonya. Tp saya bermasalah dengan ekspedisinya. Paket terselip dan tertahan selama 5 hari
Glad2Glow Brightening Micellar Water,Z***l,2,pakingan nya kurang aman pecah pas sampe tujuan
Glad2Glow Brightening Micellar Water,N***y,2,"Paket sdah di terima,TPI bagian tutup nya rusak"
Glad2Glow Brightening Micellar Water,R***o,2,kemasannya pecah bagian tutup
Glad2Glow Brightening Micellar Water,U***f,2,sayang bgt pecah tutup nya
Glad2Glow Brightening Micellar Water,J***q,2,Nyesel barang nya pecah .isinya tinggal 1/2
Glad2Glow Brightening Micellar Water,N***y,2,Paketnya dh nyampe tpi syg tutupnya pecah😰
Glad2Glow Brightening Micellar Water,X***h,2,paket baru sampai terus barang nya rusak
Glad2Glow Brightening Micellar Water,E***e,2,bocor ga bisa di tutup
Glad2Glow Brightening Micellar Water,S***x,2,Kecewa deh tutup botolnya mau copot
Glad2Glow Brightening Micellar Water,Q***u,2,Aga sedikit kecewa sih tutup nya patah
Glad2Glow Brightening Micellar Water,R***q,2,Ttup nya pecah
Glad2Glow Brightening Micellar Water,W***o,2,Agak sedikit mengecewakan ya🥲
Glad2Glow Brightening Micellar Water,E***s,2,Tumpah kak tutup nya udah rusak
Glad2Glow Brightening Micellar Water,W***a,2,datang datang tutupnya udh patah
Glad2Glow Brightening Micellar Water,D***a,2,Bocor pakingnya kurang aman
Glad2Glow Brightening Micellar Water,T***l,2,packingannya kurang rapih
Glad2Glow Brightening Micellar Water,D***z,2,tutup nya pecah 💔💔
Glad2Glow Brightening Micellar Water,J***q,2,Bagian penutupnya pecah
Glad2Glow Brightening Micellar Water,C***d,2,😔
Glad2Glow Brightening Micellar Water,Y***o,2,Pengiriman kurang efesien
Glad2Glow Brightening Micellar Water,V***c,2,atasnya pada pecah
Glad2Glow Brightening Micellar Water,D***c,2,pas di buka pecah
Glad2Glow Brightening Micellar Water,D***o,2,Tutup nya patah
Glad2Glow Brightening Micellar Water,T***d,2,Tutupnya patah
Glad2Glow Brightening Micellar Water,H***t,2,kak knp aku kan beli yang 300ml tapi yang datang 250ml
Glad2Glow Brightening Micellar Water,F***j,2,"Kak barang nya udah sampai tapi sampai udah kosong, tumpah semua, jatuh nya saya cuma beli botol nya aja,"
Glad2Glow Brightening Micellar Water,F***c,2,Penyok tempat nya
Glad2Glow Brightening Micellar Water,T***i,2,"Micellar water nya kek nya bocor, soale pas ku pegang paketnya tuh kek lengket abis dikasih sesuatu gitu, tpi lumayan okee sihhh produk nyaa Daya tutup: lumayan Manfaat produk: membersihkan kulit"
Glad2Glow Brightening Micellar Water,S***j,2,"pas live katanya buy 1 get 2,tp pas nyampe cuma 1"
Glad2Glow Brightening Micellar Water,N***g,2,Warna: Bening Daya tutup: Kemasan tutup pecah..sayang gk video unboxing.. Manfaat produk: Untuk wajah jdi bersih
Glad2Glow Brightening Micellar Water,W***k,2,tutupnya pecah
Glad2Glow Brightening Micellar Water,U***i,2,"Daya tutup: Kurang kncang jdi bcor Pket sampe udah netes"" jdi buru"" tk buka ngga smpet video unboxing. Dan ternyata udah tinggal setengahnya haduhhhh haduhhhhh."
Glad2Glow Brightening Micellar Water,Y***s,2,"Wajah ku makin beruntusan, dan gatel bAnget abis pakai micellar water ini... Gak cocok di wajah ku"
Glad2Glow Brightening Micellar Water,I***y,2,Daya tutup: Kenapa sih tutupnya selalu gk presisi!! Melang melintang gak karuan produk bagus tp packagingnya yg bener napa min tutupnya😤😤😤😤
Glad2Glow Brightening Micellar Water,H***y,2,"Daya tutup: Baru nyampe udah pecah, better wrap nya lebih tebel klo pengirimannya jauh!!"
Glad2Glow Brightening Micellar Water,K***n,2,Maaf saya bukan mau merendahkan produk 🙏ini saya cuma mau mengingatkan toko ini kalau costumer yang beli harus teliti dulu saya ngga tau kerusakannya ntah dapat kurir nya atau Bukan saya ngga menyesal sama sekali beli produk ini saya cuma sedikit kecewa karena kurang teliti dengan produk nya 🙏
Glad2Glow Brightening Micellar Water,M***n,2,Hrg tdk sesuai dengan yng tertera di sinih 32 pas nyampai jd 41 RB aneh banget
Glad2Glow Brightening Micellar Water,K***f,2,Daya tutup: Tutup rusak jadi basah semua Yg satu aman
Glad2Glow Brightening Micellar Water,W***k,2,"Sebenernya produk bagus,tapi sayang micellar waternya pecah😢😢😔"
Glad2Glow Brightening Micellar Water,E***s,2,"Ka pket'y bcor ps dbuka tp sayang'y q lupa vidio ps wktu buka'y,lain kli tolong dteliti ya"
Glad2Glow Brightening Micellar Water,U***l,2,"Katanya jumbo...ternyata tidak, dan kemasan beda, tdk sesuai sampe live"
Glad2Glow Brightening Micellar Water,G***o,2,Barang sudah diterima tp tutup dlm keadaan tolong jasa ekspedisi lain kali lebih hati2..
Glad2Glow Brightening Micellar Water,U***b,2,"packingan nya kurang aman, barang pecah dan bocor, isinya tumpah"
Glad2Glow Brightening Micellar Water,P***q,2,pengiriman terlalu lama baru sampe 2 minggu
Glad2Glow Brightening Micellar Water,H***m,2,"kemasan nya tidak baik, bublecrap nya udh gd balonnya"
Glad2Glow Brightening Micellar Water,U***c,2,Botolnya pecah😡mana ngirimnya lama bgt😭
Glad2Glow Brightening Micellar Water,D***t,2,"Packing lain kali lebih di perhatikan ya masa tutup nya patah gitu.. tak kira beli di mall nya lebih prepare ngirim barang tolong ya ka... Aku paling ga suka barang yg aku beli rusak walau pun bukan isinya TPI itu bikin ga mood.. Demi Allah itu bukan aku yg ngrusak, aku ada bukti video TPI terlalu"
Glad2Glow Brightening Micellar Water,K***i,2,Yg dikirim tidak sesuai dengan di pesan
Glad2Glow Brightening Micellar Water,E***l,2,Itu ori ga ya? Peccah tutup nya
Glad2Glow Brightening Micellar Water,Y***x,2,Katax 3 pcs tp yg datang 2 pcs
Glad2Glow Brightening Micellar Water,X***z,2,Susah bgt buat ngilangin make up
Glad2Glow Brightening Micellar Water,H***t,2,barang yg di kirim salah
Glad2Glow Brightening Micellar Water,L***u,2,Kecewa tutup nya kok pecah ya
Glad2Glow Brightening Micellar Water,E***n,2,Segel tp bocor sampe setengah isinya
Glad2Glow Brightening Micellar Water,M***j,2,Pelayanan kurir tidak bagus
Glad2Glow Brightening Micellar Water,O***l,2,Kok tutup nya pecah sih
Glad2Glow Brightening Micellar Water,K***u,2,Gak sesuay ekpetasi sih
Glad2Glow Brightening Micellar Water,X***f,2,dii aku kurang cocok
Glad2Glow Brightening Micellar Water,P***q,2,botolnya pecah :)
Glad2Glow Brightening Micellar Water,C***l,2,Tutupnya pecahh😓
Glad2Glow Brightening Micellar Water,L***k,2,Paket ku pecah kecewa sih
Glad2Glow Brightening Micellar Water,Z***z,2,tutup nya patah
Glad2Glow Brightening Micellar Water,S***e,2,tutup nya patah
Glad2Glow Brightening Micellar Water,C***g,2,Tutupnya pecah
Glad2Glow Brightening Micellar Water,I***n,2,Kemasan rusak
Glad2Glow Brightening Micellar Water,D***t,2,Kecil banget botol nya
Glad2Glow Brightening Micellar Water,K***k,2,Belum saya coba
Glad2Glow Brightening Micellar Water,P***q,2,Daya tutup: Pecah
Glad2Glow Brightening Micellar Water,U***g,2,B ajah
Glad2Glow Brightening Micellar Water,E***q,2,Barang pecah
Glad2Glow Brightening Micellar Water,Z***q,2,Tutupannya pecah
Glad2Glow Brightening Micellar Water,S***k,2,Botol pecah
Glad2Glow Brightening Micellar Water,J***p,2,Kirain gede trnyata kecil jir apaan cobak anjay
Glad2Glow Brightening Micellar Water,D***r,2,Makasih kak paket udah di terima sangat cocok di muka aku
Glad2Glow Brightening Micellar Water,Y***e,2,Jangan pakai jasa ninjavan kak saya ditipu dan uang saya diambil 200rb lebih dengan alasan bahwa ada kesalahan
Glad2Glow Brightening Micellar Water,M***u,2,Sampai barang nya pecah
Glad2Glow Brightening Micellar Water,L***m,2,amann👍👍
Glad2Glow Brightening Micellar Water,U***c,2,kurang safty pemaketan jadi rusak
Glad2Glow Brightening Micellar Water,H***k,2,Daya tutup: Tutup pecah toner keluar basah semua
Glad2Glow Brightening Micellar Water,K***d,2,Warna: Pink plam Daya tutup: Sampai dengan pecah Manfaat produk: Membersihkan dan merawat kulit wajah jadi cerah Kecewa banget karna sampai dengan tutup pecah sampai isinya banyak yg tumpah 😮‍💨
Glad2Glow Brightening Micellar Water,E***p,2,Dapat 29 rb sih tapi malah tutupnya rusak kayak reject dari pabrik soalnya masih segel rapi 😭
Glad2Glow Brightening Micellar Water,R***g,2,tutup nya pecah gimana
Glad2Glow Brightening Micellar Water,U***h,2,Paket tidak diterima sama sayah sendiri
Glad2Glow Brightening Micellar Water,X***n,2,g sesuai pesanan pesan nya brightening miceller yg di kirim Moustorezer....
Glad2Glow Brightening Micellar Water,U***m,2,Pecah
Glad2Glow Brightening Micellar Water,Z***l,2,"Kecewa banget sm tokonya gak amanah barang datang dengan kondisi pecah titup juga pecah tombol pijat nya,,tolong toko nya lebih teliti Warna: Pas Daya tutup: Rusak Manfaat produk: Buat wajah"
Glad2Glow Brightening Micellar Water,K***i,2,eksepektasi aku yg besar tau nya dtang mini pdahl tmen aku beli dg harga segitu dpet yg botol pump
Glad2Glow Brightening Micellar Water,N***r,2,Daya tutup: Bocor
Glad2Glow Brightening Micellar Water,A***n,2,Rusak tai wkwk
Glad2Glow Brightening Micellar Water,C***f,2,pecahhh
Glad2Glow Brightening Micellar Water,B***o,2,"Daya tutup: tutup nya ancur,tp di kirim aja,pdhl bungkusnya rapih,tp tutupnya pecah,ga masuk akal"
Glad2Glow Brightening Micellar Water,R***n,2,maaf kak barang nya bocor
Glad2Glow Brightening Micellar Water,D***q,1,Ini kalo mau jualan yang niat ya karna ini yang satunya pecah kalo udh tau pecah jangan dikirim gmn ini yang nunggu aja lama banget yang mau dikirim pas datengnya malah pecah satunya
Glad2Glow Brightening Micellar Water,F***n,1,Gmn Ini pesen 3 botol malah yg Dateng 2 botol gak amanah bgt
Glad2Glow Brightening Micellar Water,X***d,1,"GA ADA ISINYA KOSONG, MASIH SEGEL TAPI KOSONG GA ADA ISI NYA"
Glad2Glow Brightening Micellar Water,W***d,1,Barang datang tapi posisi botolnya pecah airnya dikit dikit keluar kak
Glad2Glow Brightening Micellar Water,L***v,1,Bagaimana sih baru dateng.paket baru buka malah ancur. Gmna nih pertanggung jawabannya. Kemasan harus lebih diperhatikan lgi daalam packing biar gak terjadi kaya gini lagi.sangat sangat kecewa
Glad2Glow Brightening Micellar Water,C***t,1,Aneh banget ya padahal packing nya aman tapi ko gaada isinyaa😭😭 mana ga sempet ke vidio😭
Glad2Glow Brightening Micellar Water,R***r,1,Varian: 【40%off】230ml - 1pc
Glad2Glow Brightening Micellar Water,Q***u,1,Sekelas G2g packingnya gini amat. Tinggal setengah 👎🏻👎🏻👎🏻
Glad2Glow Brightening Micellar Water,Y***h,1,"TUTUPNYA PECAH, BAWAHNYA PENYOKKK KURANG AMAN UNTUK PACKINGNYA!"
Glad2Glow Brightening Micellar Water,S***k,1,"udah complain di cs nya di cuekin terus, padahal mau minta kejelasan nya, ga bener beli yang 300ML malah di kirim nya cuma 80ML doang"
Glad2Glow Brightening Micellar Water,I***m,1,"Kecewa yah Di tunggu"" Malah mengecewakan, yang di kirim hanya botolnya saja tanpa ada isinya. Selama saya belanja online Alhamdulillah g penah kecewa tpi untuk saat ini dan x ini kecewa"
Glad2Glow Brightening Micellar Water,Y***q,1,Tidak sesuai yg dipesan.yg dipesan apa . isinya apa. nggak amanah .baru ini kecewa banget beda yg dipesan
Glad2Glow Brightening Micellar Water,P***n,1,Daya tutup: gimana dih ini g2g tutup nya rusak meleyot
Glad2Glow Brightening Micellar Water,V***c,1,knp penyok gini?😭klo di perjalanan kaya nya gamungkin.. pasti dari sananya emang udah ginipadahah udah expect gbkl ada minus😔
Glad2Glow Brightening Micellar Water,Z***z,1,Kurang baik isi na banyak yang tumpah karna kurang rapat
Glad2Glow Brightening Micellar Water,P***a,1,Baru ini kecewa di toko ini. Paket rusak + bocor. Gara gara bublewrapnya ga menutupi semua bagian produk. Bagian atas ga kena bublewrap. Al hasil produk rusak + bocor gini. Ini real kesalahan toko!!!
Glad2Glow Brightening Micellar Water,E***j,1,Daya tutup: Paket bocor tinggal setengah air micellarnya
Glad2Glow Brightening Micellar Water,T***g,1,"Barang yg dikirim kaya bekas jatuh"", kaya udah lama juga itu, ada baret"" nya ga bagus bgt, padahal beli di official store nya. Ga berharap yg gimana"" sih, cumn itu kaya barang bekas, padahal mau dikasih ke temen tapi udah malu duluan barangnya kaya gituu, maaf ya kak saya udah cht di akunnya nya"
Glad2Glow Brightening Micellar Water,W***k,1,"Daya tutup: Kurang,sampai disini sudah dslam keadaan pecah"
Glad2Glow Brightening Micellar Water,P***x,1,pas saya buka paket nya tutup nya udah retak dan patah dari sana nya saya sangat kecewa
Glad2Glow Brightening Micellar Water,T***x,1,"saya pesan Micellar water danretinol set, yg dtng hanya Micellar water dan retinol serum, retinol most nya gk ada, di ajuin retur konfirmasi platform lama banget, sampai skrng blm, cht admin jawaban nya cmn tunggu tunggu doang, masa dah 3 hari. ga ada konvirmasinya, tingkatkan dong kualitas kerjanya"
Glad2Glow Brightening Micellar Water,U***c,1,Botol pecah isi habis.
Glad2Glow Brightening Micellar Water,M***n,1,saya pesan warna brightening dikirim vitamin c gimana siii
Glad2Glow Brightening Micellar Water,U***d,1,Anehh dehh saya pesan satu yg datang dua maksudnya ini apa
Glad2Glow Brightening Micellar Water,Y***s,1,"GAJELAS PESENNYA APA DIKASIHNYA APA, MANA BOCOR LAGI"
Glad2Glow Brightening Micellar Water,D***t,1,"Sangat "" kecewa brg nya dtg tumpah berceceran Yg dikirim brg nya tutup nya pecah. Seharusnya sebelum dikirim diperiksa dulu barang nya 👎👎👎👎👎👎👎"
Glad2Glow Brightening Micellar Water,R***j,1,"arrived with damage condition, broken packaging and made it leaking, but they’re unable to refund or give any resolution 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎"
Glad2Glow Brightening Micellar Water,Y***i,1,Daya tutup: Mungkin tutupnya kurang rapat Pas barang sampai isinya sudah tidak ada sama sekali... Botol kosong
Glad2Glow Brightening Micellar Water,E***y,1,"aku sangat kecewa, soalnya aku pesen micelar water yg datang malah facial wash 😩😩"
Glad2Glow Brightening Micellar Water,S***k,1,"Pecah bocor harusnya kan di kasih kardus, minimal bubble wrap yg yang banyak!!"
Glad2Glow Brightening Micellar Water,D***n,1,"sedihhh bangett karna bocor sumpah padahal udah seneng banget soalnya duit hasil nabung udah cukup buat beli eh pas beli dan udah diterima malah dibuat kecewa kakanya ga ngerti effort,terus juga kurir ya sangat"" jutekk tau gitu mikir"" dulu/nyari produk ditempat lain"
Glad2Glow Brightening Micellar Water,Y***s,1,"Kurang aman cara pekingnya ,hingga barang mudah rusak"
Glad2Glow Brightening Micellar Water,D***a,1,dtng nya si cepet tp pas nyampe malah bocor sisa setengah gini
Glad2Glow Brightening Micellar Water,M***q,1,"asliny produkny bagus, cuman baru aja sampe pass dibuka malah ga ada isinya saran aja lebih double pembungkusnya ya, dan saya kasih bintang 1, pdhl saya mesenny 1 pemesanan tp dikirim ny 2 saya return 1 lahh y, dan balesan dari admin ny bukanny introspeksi malah disuruh double cek pemesanan, hadehh"
Glad2Glow Brightening Micellar Water,C***r,1,Pengirimanya lama banget pas nyampe tersisa sedikit di botolnya karena penutupnya tidak bisa rapet
Glad2Glow Brightening Micellar Water,W***y,1,"Daya tutup: Pengiriman ga pakai kardus jd tutupnya pecah, alhasil isinya banyak yg kebuang"
Glad2Glow Brightening Micellar Water,X***y,1,"Kemasan yg tidak layak, dan tutup botolnya yg sudah lecet"
Glad2Glow Brightening Micellar Water,F***t,1,"pas di live yang isi 300ml 30k dapet dua, pas liat etalasenya ternyata yg 300ml harganya 47k,,, yudhlah tetep kubeli,, pas dateng ternyata cuma dapet satu,, gak amanah bangett.. bilangnya dapet dua tapi daptengnya satuu"
Glad2Glow Brightening Micellar Water,R***h,1,Babelwarpnya tipis banget Akibatnya pecah😭 Kecewa banget Padahal udah langganan
Glad2Glow Brightening Micellar Water,J***v,1,Daya tutup: Tutup nya pecah keluar semua jadinya
Glad2Glow Brightening Micellar Water,X***p,1,"kak"" celana aku dah sampe tapi cacat kak"" di atas kantong samping sobek"
Glad2Glow Brightening Micellar Water,R***y,1,"jujur sangat mengecewakan, yg di pesen micellar water ko yg dtng mlh ini sih. udh mlh tambahan biaya gjls bgt deh"
Glad2Glow Brightening Micellar Water,F***u,1,pecah buble rap nya tipis bgt agak kecewa 💔💔
Glad2Glow Brightening Micellar Water,Y***b,1,MINIMAL PACKING NYA LEBIH SAFETY YAAAA DATENG” CACAT 🥺
Glad2Glow Brightening Micellar Water,M***t,1,Akuuu kiraa micellar water nya gedee taunyaa kecill
Glad2Glow Brightening Micellar Water,U***g,1,Di sini nya 36.100 harga nya yg 230 ml..kenapa jd 49.500 yah td aku byr ..kirain yg ukuran besar
Glad2Glow Brightening Micellar Water,V***b,1,"Pecah bocor harusnya kan di kasih kardus, minimal bubble wrap yg yang banyak!!"
Glad2Glow Brightening Micellar Water,F***i,1,"Produk udh sampai. Tapi kecewa banget pas dateng tutupnya kayak gini😭 Ada tumpah dikit juga air nya, jujur sedih banget. Pdhl udh langganan g2g, ku liat bubble wrap nya juga tebel, tapi kok tutupnya bisa rusak gini sih. Kecewa beratt"
Glad2Glow Brightening Micellar Water,H***l,1,barang sampe bocor tutupnya patah gitu 😔inikan beli ya bkn minta aja😔
Glad2Glow Brightening Micellar Water,M***y,1,Bagus tapi sayangnya pecahh🥺 Pink Daya tutup: Tutupnya rusak
Glad2Glow Brightening Micellar Water,W***e,1,"packing nya kurang bagus, pas nyampe udah tumpah kemana mana, bubble rape nya udah pecah semua jadi gaada angin nya, lapisan kurang tebel, nyampe nya jga lama banget, lewat dari estimasi"
Glad2Glow Brightening Micellar Water,I***z,1,Malah lebih mahal jatuhnya mending beli yg gede skalian 300ml cuma 47rb
Glad2Glow Brightening Micellar Water,I***r,1,dateng dateng barang tutupnya pecah pas masih di dalam packaging😩. sebelum packaging harusnya di liat lagi barang layak gak buat di kirim ke konsumennn😠😠😠
Glad2Glow Brightening Micellar Water,V***n,1,"Saya ksih bintang satu, soalnya barang tutup nya rusak patah mana bengkok lagi, untung nya ajh gk tumpah isi nya"
Glad2Glow Brightening Micellar Water,S***d,1,Pesan 300ml di kirim 130ml ajukan pengembalian tp toko tolak padahal ada video unboxing bukti lengkap .. it's ok semoga berkah buat kakanya ya
Glad2Glow Brightening Micellar Water,W***f,1,Warna: Tidak sesuai pesan yg pink brightening yg dyg wrna biru. Manfaat produk: Maunya yg buat brightening malah dkrm yg wrna biru. Sangat la tidak amanah
Glad2Glow Brightening Micellar Water,B***w,1,"Lain kali lbih teliti lagi ya sblh kirim barang ,produk bgus tapi tutpnya pecah 😥"
Glad2Glow Brightening Micellar Water,A***n,1,Tipu katanya besar gini DTG kecil kecewa berat
Glad2Glow Brightening Micellar Water,N***s,1,ĸмrn ngeĸlιĸ ny yg 300 ĸnp dтg ny yg 130
Glad2Glow Brightening Micellar Water,P***e,1,Dikasih yang tutupnya copot... g ikhlas gua
Glad2Glow Brightening Micellar Water,W***a,1,Knpa yg d kirim hanasui saya pesen Glad2Glow
Glad2Glow Brightening Micellar Water,K***i,1,"Packing ga kuat, miccellar waternya tumpah"
Glad2Glow Brightening Micellar Water,N***c,1,Sy kasih bintang 1 kemasan gak layak
Glad2Glow Brightening Micellar Water,S***o,1,Paket sampai Tp pecah tutupnya Sedih
Glad2Glow Brightening Micellar Water,K***e,1,Datangnya tidak sesuai yang saya pesan
Glad2Glow Brightening Micellar Water,N***j,1,Daya tutup: Bocor isinya bwrkurang
Glad2Glow Brightening Micellar Water,T***m,1,Kecewa bgt si Karan pecah tutupnya
Glad2Glow Brightening Micellar Water,P***q,1,Kecewa tutup pecah jadi tumpah kmn²
Glad2Glow Brightening Micellar Water,I***j,1,Kemasan rusak
Glad2Glow Brightening Micellar Water,B***t,1,Diterimaa bocorrr sisa sedikit
Glad2Glow Brightening Micellar Water,B***n,1,Tutupan nya copot Ga aman bngt
Glad2Glow Brightening Micellar Water,B***t,1,Pecah tutupnya airnya kemana2 😩
Glad2Glow Brightening Micellar Water,S***s,1,"Barang rusak, packingan kotor"
Glad2Glow Brightening Micellar Water,A***m,1,Kemasan rusak ancur gmn ni kk
Glad2Glow Brightening Micellar Water,G***k,1,Bocor barang yang sampao
Glad2Glow Brightening Micellar Water,R***m,1,Ini kok pecah ya😭
Glad2Glow Brightening Micellar Water,O***k,1,Tutup botolnya rusak
Glad2Glow Brightening Micellar Water,A***s,1,Ketidaknyamanan atas kurir paket yang tidak sopan kirim paket ini..
Glad2Glow Brightening Micellar Water,T***o,1,MENGECEWAKAN BINTANG 1
Glad2Glow Brightening Micellar Water,U***r,1,Saya gak Nerima paketnya soalnya paketnya hilang 🥺
Glad2Glow Brightening Micellar Water,V***t,1,saya ga ngebatalin tbtb di cancel gitu aja gajelas
Glad2Glow Brightening Micellar Water,S***t,1,Saya pengemban aku Ana sisi kenapa di tolak anjir
Glad2Glow Brightening Micellar Water,V***k,1,ga bertanggung jawab yg dateng cmn resi tanpa isi
Glad2Glow Brightening Micellar Water,V***j,1,pecah botol ny
Glad2Glow Brightening Micellar Water,M***i,1,"gimana ini min ko engga ada isi nya, padahal segel nya masih tertutup rapat"
Glad2Glow Brightening Micellar Water,Z***q,1,"Sengaja bikin vidio anboxsing Karana curiga kosong, ternyata bener kecurigaan ku,tolong ini gimana .?"
Glad2Glow Brightening Micellar Water,M***g,1,Pas live beli satu gratis 1. Yg dtg cuma satu.. Gk jelas
Glad2Glow Brightening Micellar Water,E***c,1,Gjls beli nya 3 pcs isi nya cmn 2 gmna si pdhl udh di bayar semua loh kecewa
Glad2Glow Brightening Micellar Water,Z***v,1,"Gimana ni y kk, bocor lo, g bagus bgt bungkusnya..."
Glad2Glow Brightening Micellar Water,V***t,1,Prasaan sy pesen yg besar harga segitu tau ko dtng kecil iy kecil bngt sedeng cuma kecewa ajh dipesen y gede dtngy kecil GK ngsih bintanglh kecewa
Glad2Glow Brightening Micellar Water,F***o,1,"BUBBLE WRAP SANGAT-SANGAT SDIKIT, TUTUP PECAH, TIDAK BERFUNGSI"
Glad2Glow Brightening Micellar Water,I***z,1,"Kecewa bnget...tumpah botoh ada retak. Jadi rembes bnget, GK sempet vidio udah keduluan kecewa bnget..tinggl separoh."
Glad2Glow Brightening Micellar Water,I***d,1,"KECEWA BGT,Kemasannya bocor karena penutupnya pecah"
Glad2Glow Brightening Micellar Water,C***p,1,Saya kira yg besar. Rupanya datang yg kecil. Di iklan nya yg besar
Glad2Glow Brightening Micellar Water,Y***h,1,"Wadah nya bocor ,jdi isi nya tinggal sedikit. Barangnya masih segel ."
Glad2Glow Brightening Micellar Water,E***f,1,Baru nyoba beli eh bubble rep nya udh gak layak pke tumbah micellar waternya tumpah tapi sayang gak kepidio jarang buka pket pke unbookcing
Glad2Glow Brightening Micellar Water,D***v,1,"Isi nya tinggal sedikit karena botol nya bocor ,gimana ini solusi nya"
Glad2Glow Brightening Micellar Water,F***w,1,"dari awal udah curiga kok plastiknya basah, ternyata pas di buka bocorrrrr, tutup wadah nya ka ketutup gak rapet kebuka jadi bocor datang datang air nya itu udah setengah nya kecewa bngttt 😔😔😔"
Glad2Glow Brightening Micellar Water,I***s,1,Tumpah tinggal separoh😔lebih diteliti lagi ya bungkusnya SMPK basah semua
Glad2Glow Brightening Micellar Water,M***r,1,"Keluhan hanya ketokonya, team packing tidak teliti sehingga merugikan pembeli di mana barang yg harusnya di terima sebanyak 6pcs sesuai pesanan namun yg datang hanya 4pcs berarti kurang 2pcs,opsi cs hanya pengembalian barang semua di mana sangat merugikan selain pembeli perlu itu barang"
Glad2Glow Brightening Micellar Water,S***l,1,"Kemasananya kurang bagus,pas nyampe paket nya tutup nya rusak"
Glad2Glow Brightening Micellar Water,R***j,1,Packaging x kurang safety micellar water tidak ada tersisa tumpah semua🥺
Glad2Glow Brightening Micellar Water,S***r,1,"Daya tutup: Tutup botol tidak rapat, pas sampai setengah botol sudah tumpah."
Glad2Glow Brightening Micellar Water,V***y,1,Pengiriman lama datang tidak sesui dengan pesanan
Glad2Glow Brightening Micellar Water,U***t,1,Warna: Sesuai Manfaat produk: Membersihkan make ap Jenis kulit: Kusam berminyak Daya tutup: Sangat rapat
Glad2Glow Brightening Micellar Water,Z***g,1,Pesan nya micellar water yg di kirim facial wash
Glad2Glow Brightening Micellar Water,P***n,1,Packaging gak aman
Glad2Glow Brightening Micellar Water,T***f,1,Tutup ny pecah sampai isiny keluar sisa setengah
Glad2Glow Brightening Micellar Water,R***c,1,"Bable wrap nya kempes alhasil botol pecah,kecewa"
Glad2Glow Brightening Micellar Water,A***r,1,barang tidak samapai kesaya tapi malah diretur sama sikurir
Glad2Glow Brightening Micellar Water,E***r,1,"TDK amanah yg di order yg gede kenapa yg datang ukuran kecil,promo apaan kapok beli di toko ini kecewa"
Glad2Glow Brightening Micellar Water,N***n,1,paket bocor..dan tidak pakai bubble wrap .kecewa..asal2an.
Glad2Glow Brightening Micellar Water,C***w,1,Kyakx kmren sy co yg botol pump dgn hrha diskon 38rb knp yg dkirim kecil yaa
Glad2Glow Brightening Micellar Water,W***n,1,"Haabis isinya satu botol bocor,, ntah gimana bisa sampe habis isinya 1 botol"
